duration,credit_amount,age,installment_commitment,residence_since,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,default
24,4873,58,2,4,3,0,A11,A34,A45,A64,A73,1
14,14968,53,2,4,3,2,A11,A31,A45,A65,A75,0
69,13537,25,3,6,1,0,A12,A33,A45,A65,A75,0
18,14961,27,3,6,2,0,A12,A34,A410,A64,A72,0
42,2892,32,1,8,1,1,A14,A34,A47,A63,A74,1
57,11563,72,1,1,2,1,A11,A32,A45,A62,A75,0
12,19561,35,2,7,1,0,A11,A31,A49,A65,A71,0
17,18285,63,3,4,2,2,A12,A32,A43,A62,A74,1
30,1317,54,1,6,2,2,A14,A33,A49,A61,A71,0
23,6703,58,3,9,1,2,A13,A34,A49,A62,A73,0
1,2938,62,3,3,1,0,A12,A32,A43,A61,A74,0
32,18094,74,3,8,3,2,A14,A34,A44,A62,A74,1
9,7141,68,2,3,2,1,A11,A31,A46,A65,A75,0
15,17483,60,1,6,2,0,A11,A33,A410,A62,A73,0
28,14526,61,1,2,2,0,A12,A31,A40,A63,A72,0
24,18730,52,2,9,2,0,A14,A32,A40,A62,A71,1
60,18771,19,2,2,2,2,A12,A32,A44,A61,A74,0
35,17563,72,2,5,3,2,A11,A30,A44,A63,A71,0
27,2335,39,3,6,3,1,A14,A31,A410,A62,A74,1
20,12722,32,3,4,3,2,A14,A33,A40,A61,A74,0
65,2677,54,1,7,2,2,A11,A34,A46,A61,A72,1
49,8642,56,1,7,1,2,A11,A30,A46,A65,A75,1
1,648,53,3,7,1,2,A13,A33,A43,A61,A71,1
10,18379,22,3,7,2,1,A13,A31,A41,A63,A71,0
47,13605,74,2,9,3,1,A11,A34,A41,A64,A73,0
59,2244,65,3,2,1,1,A14,A33,A43,A61,A73,0
62,2146,32,1,5,1,2,A11,A30,A41,A63,A75,1
18,19879,44,1,9,3,2,A12,A34,A40,A64,A75,0
46,10364,33,2,2,2,0,A11,A31,A40,A62,A73,0
32,14166,74,2,3,2,0,A14,A34,A47,A61,A73,0
27,4167,53,1,7,2,2,A13,A31,A41,A65,A73,1
18,17460,55,3,9,2,0,A11,A32,A48,A62,A75,0
39,11787,35,3,3,2,1,A13,A32,A41,A65,A73,0
49,16802,52,1,8,1,1,A12,A31,A410,A63,A72,1
44,13510,42,3,8,3,1,A14,A33,A410,A63,A75,0
54,5279,39,3,4,1,0,A13,A30,A43,A64,A73,0
34,8687,73,1,6,1,1,A12,A32,A46,A65,A75,1
71,13529,48,1,8,1,1,A14,A33,A46,A63,A72,0
36,3472,54,2,9,3,1,A14,A34,A49,A65,A71,0
18,18929,51,1,2,1,2,A13,A32,A410,A63,A73,1
38,11640,40,2,1,1,2,A13,A33,A47,A65,A72,1
59,18511,33,2,5,2,1,A13,A30,A42,A64,A74,0
9,15347,23,3,3,3,1,A14,A34,A40,A62,A75,1
51,14923,32,1,6,2,2,A14,A32,A43,A61,A71,0
35,1988,35,3,1,2,2,A14,A32,A42,A63,A74,0
5,9627,55,1,4,1,0,A13,A30,A410,A65,A73,1
14,10406,30,1,6,2,2,A13,A31,A43,A63,A74,0
30,2302,41,3,2,1,1,A12,A32,A45,A63,A73,0
4,16127,30,2,8,2,2,A11,A31,A40,A61,A72,0
39,4020,18,1,4,3,1,A12,A30,A40,A64,A72,0
64,6396,65,2,2,3,0,A11,A30,A41,A61,A71,0
25,15744,53,3,1,2,2,A12,A33,A49,A62,A74,0
28,3811,66,3,8,1,0,A13,A32,A49,A62,A75,1
66,19189,35,1,1,1,1,A14,A34,A42,A62,A72,1
22,18851,65,3,7,1,1,A11,A34,A44,A62,A72,0
31,8509,50,1,7,2,1,A14,A30,A48,A62,A73,0
23,12406,55,1,6,1,1,A11,A34,A45,A65,A71,1
48,12727,60,1,8,2,0,A14,A34,A44,A63,A71,1
20,5962,23,1,1,3,2,A12,A34,A47,A65,A73,0
38,13560,34,1,1,1,2,A14,A33,A40,A65,A75,1
55,3958,21,3,1,2,1,A11,A33,A46,A61,A72,0
68,4230,31,1,6,1,1,A13,A30,A47,A61,A71,0
1,8047,47,2,7,2,0,A11,A34,A48,A65,A73,0
7,527,63,1,9,1,0,A14,A30,A410,A62,A74,0
57,16008,37,1,5,3,1,A12,A30,A48,A64,A71,0
12,6923,25,1,1,2,1,A11,A30,A47,A63,A72,0
5,12953,71,3,9,2,2,A12,A33,A49,A62,A72,0
50,18057,19,2,5,3,2,A13,A33,A42,A61,A72,0
42,17222,54,2,6,3,2,A12,A32,A45,A65,A74,1
12,9760,21,2,9,1,1,A12,A34,A44,A61,A74,0
18,16361,27,3,2,2,0,A11,A31,A42,A63,A72,0
66,17725,37,3,3,2,0,A12,A33,A41,A65,A73,0
17,12976,73,1,7,1,0,A12,A31,A41,A64,A73,0
68,13438,70,3,3,1,1,A12,A34,A49,A65,A72,1
71,17177,52,2,2,2,1,A14,A34,A49,A61,A73,0
62,10549,65,2,7,3,0,A12,A33,A49,A62,A75,0
41,18531,27,3,8,1,0,A12,A31,A43,A61,A72,1
34,6114,45,3,9,2,0,A12,A30,A48,A63,A71,0
70,12183,32,2,2,1,1,A11,A30,A41,A64,A75,0
45,12187,53,2,2,3,2,A11,A33,A44,A63,A75,0
58,4301,18,2,7,2,2,A12,A31,A47,A63,A73,0
51,8780,39,2,4,2,1,A12,A33,A49,A62,A75,0
34,7876,44,2,5,2,2,A14,A30,A410,A61,A74,0
44,10648,46,3,1,3,0,A12,A34,A41,A62,A73,0
15,14560,32,3,6,1,2,A13,A33,A46,A62,A73,0
70,17783,27,1,8,3,0,A12,A30,A45,A65,A74,0
50,2244,37,1,1,3,1,A11,A34,A40,A61,A75,0
32,19137,39,1,2,3,1,A11,A33,A46,A65,A73,0
67,12353,67,3,7,2,0,A12,A33,A49,A61,A73,0
3,15163,65,1,2,3,0,A11,A30,A48,A62,A71,0
51,2133,70,1,9,2,2,A14,A30,A40,A64,A73,0
67,8649,26,3,6,2,0,A11,A34,A41,A65,A73,0
48,15171,73,2,5,1,1,A13,A32,A46,A61,A74,0
17,5201,68,3,7,1,1,A12,A34,A40,A65,A73,0
7,13849,49,3,8,3,2,A11,A33,A41,A61,A73,0
13,1513,34,2,9,2,0,A11,A33,A42,A65,A75,0
66,16779,59,1,6,2,0,A12,A33,A41,A64,A73,1
4,3799,36,3,5,1,2,A11,A30,A41,A61,A72,0
10,2006,57,3,7,2,1,A13,A33,A41,A64,A72,0
17,5303,44,2,2,3,0,A12,A33,A46,A64,A71,0
52,17861,68,3,8,2,2,A11,A34,A49,A64,A72,0
6,18701,54,1,4,3,2,A14,A30,A43,A65,A72,0
69,15260,51,2,1,1,2,A14,A34,A43,A63,A74,0
9,11326,64,3,3,1,2,A12,A32,A47,A62,A74,0
21,14321,66,1,9,2,0,A11,A34,A44,A63,A71,0
24,13507,27,1,4,2,2,A14,A34,A40,A63,A74,0
4,16286,47,3,3,1,0,A13,A32,A41,A65,A73,0
24,9640,38,1,4,3,1,A11,A34,A49,A63,A71,0
59,7298,38,2,3,3,2,A13,A33,A42,A63,A73,1
3,17357,71,1,3,3,2,A14,A33,A43,A65,A75,1
68,1067,51,2,2,1,1,A12,A31,A48,A62,A74,0
40,12124,26,2,6,1,2,A13,A30,A49,A62,A73,0
48,12715,51,2,6,1,0,A14,A33,A49,A63,A75,1
54,8466,67,3,4,2,1,A12,A30,A44,A62,A74,1
35,19142,29,1,8,1,1,A11,A34,A410,A65,A74,0
56,8620,64,3,6,3,0,A14,A31,A410,A64,A71,0
40,16779,38,3,8,3,0,A14,A33,A45,A61,A72,0
68,11836,74,2,6,1,1,A11,A34,A410,A65,A72,0
46,4810,37,3,9,1,2,A11,A31,A410,A62,A73,0
13,13687,23,1,3,3,0,A11,A34,A42,A63,A71,0
27,14589,67,3,3,1,0,A12,A30,A41,A62,A72,0
6,2482,62,3,2,2,0,A12,A34,A41,A63,A73,1
17,1596,53,2,6,1,1,A11,A34,A45,A61,A73,1
36,14082,29,2,7,3,2,A12,A34,A45,A64,A72,0
2,6997,58,3,7,3,0,A14,A31,A46,A64,A75,0
52,14045,48,2,5,1,1,A12,A34,A48,A65,A73,0
66,12082,19,3,6,3,1,A14,A31,A42,A61,A72,0
52,15878,33,1,7,1,2,A14,A31,A46,A65,A75,0
43,11364,18,1,2,3,1,A12,A32,A46,A61,A72,1
22,19303,21,2,7,3,1,A11,A34,A47,A61,A73,0
55,4779,64,1,1,3,0,A13,A33,A44,A64,A75,0
67,17557,69,1,6,1,0,A13,A31,A42,A61,A73,1
60,19686,18,3,8,1,0,A12,A34,A410,A61,A72,0
58,7812,69,2,1,1,1,A14,A33,A410,A62,A71,0
12,15940,64,1,1,2,2,A13,A30,A41,A61,A71,1
69,2869,52,2,6,2,2,A14,A33,A43,A64,A72,0
39,16692,30,2,5,2,2,A14,A31,A47,A64,A74,0
13,17950,67,2,3,3,1,A14,A31,A44,A64,A75,0
41,5932,62,1,7,3,0,A14,A31,A40,A63,A71,1
57,1187,59,2,7,1,1,A13,A32,A42,A65,A72,0
53,13675,48,2,7,3,0,A12,A33,A44,A61,A74,0
12,568,37,3,6,2,1,A12,A34,A45,A63,A73,0
13,10795,73,3,4,2,1,A14,A34,A41,A64,A73,0
57,7274,24,3,9,1,2,A14,A31,A47,A64,A73,0
40,17303,74,3,9,3,1,A12,A33,A46,A64,A72,1
45,12690,57,2,7,3,2,A11,A30,A46,A61,A75,0
35,11289,50,3,7,2,1,A14,A33,A410,A63,A72,1
3,7391,45,3,8,1,2,A13,A34,A46,A63,A74,1
5,10816,67,1,5,2,1,A13,A31,A44,A62,A75,0
11,939,61,3,9,3,1,A14,A33,A41,A65,A73,1
71,18092,67,3,6,2,0,A14,A32,A47,A64,A71,0
56,19447,73,1,7,2,0,A12,A31,A42,A62,A71,1
10,7966,61,2,7,3,0,A11,A32,A42,A61,A71,0
34,18137,37,2,9,3,1,A12,A31,A41,A62,A74,0
67,3709,49,1,7,3,0,A11,A34,A41,A64,A73,1
31,4049,26,1,3,2,0,A13,A30,A41,A62,A71,0
71,17498,51,2,6,2,1,A12,A33,A45,A64,A75,0
66,3578,31,3,6,2,1,A12,A33,A47,A62,A71,0
70,3990,21,1,7,1,0,A14,A31,A42,A64,A74,1
41,4043,46,1,6,1,0,A14,A30,A45,A63,A71,0
63,18784,32,1,4,3,1,A13,A30,A42,A62,A74,1
32,7251,34,2,6,1,1,A11,A34,A48,A63,A74,1
20,15406,36,2,3,3,2,A11,A32,A40,A65,A75,0
57,18596,55,2,1,2,2,A13,A33,A46,A65,A74,1
50,14925,26,2,1,3,1,A11,A31,A47,A65,A72,0
25,19213,44,2,5,2,1,A14,A30,A48,A62,A73,1
12,12311,66,3,8,3,0,A13,A33,A44,A65,A74,0
71,18078,32,3,3,1,2,A14,A33,A45,A63,A72,0
39,7281,54,2,2,2,0,A13,A33,A44,A63,A72,1
17,18262,45,2,8,2,2,A13,A30,A49,A65,A71,0
45,16063,67,2,9,2,0,A11,A34,A44,A65,A75,0
11,15297,72,1,9,1,2,A12,A33,A410,A61,A71,0
70,17633,21,1,2,1,1,A13,A30,A410,A61,A75,0
23,800,38,2,8,1,1,A11,A30,A46,A62,A71,1
70,5195,73,2,2,2,1,A13,A31,A43,A61,A71,0
38,12674,51,1,7,3,0,A11,A34,A45,A63,A72,0
2,16722,36,1,8,3,2,A13,A34,A43,A63,A73,0
37,17161,54,1,1,1,0,A11,A34,A41,A62,A72,1
49,11250,21,1,8,3,1,A13,A30,A41,A62,A71,0
52,7807,54,1,3,2,2,A13,A30,A43,A64,A73,0
33,19045,68,2,1,2,2,A13,A34,A410,A61,A71,0
22,14318,49,2,7,1,0,A11,A30,A44,A64,A71,0
5,1889,62,1,3,1,1,A12,A34,A40,A65,A73,0
18,9382,65,2,8,3,0,A13,A31,A42,A63,A72,0
38,10540,29,1,9,3,0,A11,A32,A44,A62,A74,0
37,6641,58,1,2,3,1,A14,A32,A47,A65,A71,0
64,13610,73,1,1,1,1,A11,A32,A43,A64,A74,0
10,6469,33,2,8,1,0,A11,A32,A45,A65,A72,0
42,13662,31,2,6,1,2,A12,A31,A43,A65,A74,1
48,9631,71,2,1,2,1,A14,A30,A44,A62,A72,0
44,5537,18,2,3,3,1,A14,A31,A46,A61,A74,0
16,15193,69,3,9,1,1,A12,A33,A47,A62,A74,0
54,2951,72,1,9,1,1,A12,A30,A49,A62,A71,0
35,524,49,1,6,1,2,A13,A34,A49,A61,A73,0
28,6462,38,2,3,3,2,A13,A33,A47,A61,A73,1
2,3056,21,2,8,3,0,A11,A33,A410,A62,A72,1
13,16944,26,3,6,2,0,A11,A31,A46,A61,A71,0
41,8175,73,1,1,2,1,A13,A33,A43,A63,A74,0
59,17006,68,1,6,2,0,A14,A31,A43,A65,A72,1
69,6116,63,2,5,2,2,A11,A33,A41,A65,A73,0
53,10794,39,2,8,1,1,A11,A31,A48,A64,A74,1
45,18070,29,3,2,2,1,A12,A30,A45,A62,A71,0
20,14510,47,1,7,1,1,A13,A33,A410,A65,A72,0
24,13894,47,3,6,1,0,A12,A31,A42,A65,A75,1
61,10422,49,1,1,3,1,A11,A32,A42,A65,A71,0
58,4589,53,2,8,1,1,A13,A32,A410,A61,A72,0
27,14948,24,3,6,3,2,A14,A33,A410,A61,A74,0
26,2972,34,2,3,2,1,A14,A31,A40,A65,A72,1
7,10969,18,1,5,2,0,A12,A30,A41,A63,A71,0
42,7950,31,1,7,3,1,A13,A33,A44,A61,A73,0
47,3464,64,3,9,3,0,A11,A30,A48,A65,A73,1
53,8604,61,2,4,2,2,A14,A31,A42,A64,A71,0
59,18194,61,1,2,1,2,A14,A32,A46,A65,A74,1
38,2712,55,1,3,1,1,A14,A31,A45,A62,A73,0
69,9954,43,3,7,3,2,A11,A30,A410,A65,A75,0
53,7292,44,3,8,1,1,A11,A32,A42,A62,A75,0
15,10054,62,2,5,1,2,A14,A33,A410,A64,A75,1
26,9203,33,3,3,2,2,A13,A32,A43,A64,A72,0
48,13719,63,1,1,3,0,A13,A33,A410,A63,A74,0
19,15899,24,2,1,2,0,A12,A33,A410,A65,A74,0
9,18729,49,2,2,1,1,A13,A32,A44,A61,A73,1
64,8160,42,2,5,1,1,A12,A32,A41,A63,A71,0
54,2202,48,1,3,2,0,A12,A30,A47,A63,A75,0
51,17274,33,3,7,1,2,A14,A32,A46,A62,A75,0
39,17538,72,2,2,1,1,A12,A34,A48,A63,A71,1
4,4771,58,1,2,2,2,A13,A32,A47,A63,A71,1
3,9455,31,3,3,1,0,A13,A30,A46,A63,A75,0
64,11959,42,2,1,2,2,A13,A34,A48,A62,A71,0
29,7174,47,3,2,3,2,A14,A34,A49,A64,A72,1
11,17969,73,3,5,1,1,A12,A31,A44,A63,A73,0
58,5946,24,3,3,1,2,A11,A34,A42,A64,A72,0
27,2463,29,1,6,2,0,A12,A33,A45,A64,A75,0
21,10477,20,2,2,3,2,A12,A30,A48,A62,A73,0
39,10966,44,2,8,1,0,A14,A31,A45,A64,A73,0
46,5677,63,2,4,1,0,A12,A32,A42,A62,A73,1
66,11660,36,1,3,3,1,A13,A34,A41,A63,A74,0
36,5072,60,3,5,1,0,A12,A31,A44,A61,A74,1
65,8043,54,1,8,2,0,A14,A33,A47,A62,A73,0
63,9407,72,2,9,3,1,A12,A31,A47,A61,A74,0
35,17126,62,3,1,3,1,A14,A33,A40,A63,A72,0
31,7010,59,1,4,1,1,A14,A31,A42,A61,A75,0
28,17721,24,1,6,3,0,A14,A31,A410,A65,A75,1
1,3823,66,1,6,3,1,A12,A32,A410,A65,A75,1
25,19837,33,1,9,3,0,A11,A32,A44,A63,A71,0
43,10037,49,3,1,1,0,A14,A32,A40,A64,A72,1
67,11115,25,1,5,3,0,A14,A31,A45,A64,A75,1
63,1932,66,3,1,1,1,A13,A34,A43,A62,A75,0
51,8155,30,1,6,3,0,A14,A31,A48,A65,A75,0
2,8931,28,2,9,2,0,A12,A32,A41,A62,A75,0
64,8830,37,1,4,3,1,A12,A31,A49,A63,A74,0
69,11885,35,1,9,3,1,A11,A34,A44,A61,A74,0
9,9111,54,2,3,3,0,A13,A33,A44,A65,A72,0
2,14372,23,3,7,2,0,A14,A30,A45,A64,A72,0
34,17187,37,1,5,3,0,A12,A32,A44,A62,A75,1
60,2662,49,1,1,2,1,A13,A31,A49,A61,A75,0
61,6986,63,2,7,2,1,A12,A34,A49,A64,A75,1
31,4602,61,3,8,2,2,A14,A32,A48,A64,A71,0
10,16448,46,2,6,1,1,A12,A32,A40,A63,A73,0
36,10918,21,1,1,1,0,A13,A33,A47,A64,A74,0
49,1668,24,3,9,2,1,A11,A30,A45,A64,A75,1
70,915,60,1,7,1,1,A14,A31,A410,A64,A71,0
49,11405,37,2,6,2,2,A12,A31,A48,A61,A71,1
3,13932,51,1,4,1,2,A13,A32,A49,A61,A71,0
5,5743,53,2,3,1,0,A12,A34,A46,A64,A74,0
61,17033,24,2,4,3,2,A12,A32,A42,A63,A73,1
26,6399,50,3,1,1,0,A11,A33,A47,A64,A75,0
5,1338,32,2,9,1,0,A11,A30,A49,A65,A75,1
15,6644,69,3,2,3,0,A14,A33,A42,A65,A73,0
16,10388,49,3,2,2,0,A14,A34,A42,A62,A74,0
1,13031,39,3,3,3,2,A14,A31,A43,A65,A71,0
16,16435,73,3,1,1,0,A14,A34,A42,A62,A75,1
37,7966,57,3,3,1,0,A13,A33,A45,A62,A71,0
3,15595,46,2,4,2,1,A14,A31,A410,A62,A73,0
52,11693,42,2,9,1,0,A14,A30,A46,A62,A75,0
47,1820,22,3,5,3,1,A12,A32,A42,A64,A75,0
13,13764,31,2,6,2,2,A12,A30,A42,A61,A75,0
55,12727,67,3,1,3,1,A13,A32,A46,A65,A72,1
21,18407,52,2,3,1,2,A12,A30,A49,A65,A73,1
66,5734,19,3,7,2,2,A12,A31,A48,A65,A73,0
54,12570,42,1,7,1,1,A13,A31,A42,A62,A71,1
27,6644,71,1,1,1,2,A11,A31,A45,A63,A74,1
38,1052,33,3,9,3,2,A12,A32,A44,A61,A75,1
58,17365,63,2,1,1,2,A11,A31,A47,A63,A75,0
62,16469,33,3,7,3,1,A11,A34,A48,A63,A75,0
46,1099,28,2,2,1,2,A11,A32,A47,A65,A73,0
11,15598,66,3,9,3,0,A13,A31,A40,A63,A75,0
8,15300,52,3,9,3,1,A14,A31,A46,A64,A73,0
71,9856,40,2,9,2,0,A13,A30,A47,A63,A74,0
64,13370,72,2,4,2,1,A13,A34,A44,A63,A74,0
21,12924,22,3,6,1,0,A14,A34,A43,A65,A73,1
63,2482,52,1,2,1,2,A11,A32,A46,A63,A75,1
64,18518,46,1,3,2,0,A14,A34,A45,A62,A73,0
20,8330,64,1,6,3,0,A11,A31,A41,A61,A75,0
8,3497,72,1,1,3,0,A14,A32,A48,A64,A75,0
58,17570,22,1,7,2,1,A11,A33,A410,A61,A72,0
46,12106,71,2,2,2,2,A12,A30,A42,A62,A73,0
31,2259,20,1,8,1,2,A11,A30,A40,A63,A71,1
9,7523,23,2,5,3,0,A14,A33,A42,A65,A71,0
15,14392,40,1,7,2,0,A12,A32,A40,A61,A74,0
26,19364,63,2,8,3,1,A11,A33,A49,A63,A75,0
10,15909,73,1,3,3,0,A12,A34,A46,A61,A75,0
29,10029,19,1,6,2,0,A12,A31,A410,A63,A72,0
36,614,35,2,9,3,0,A13,A33,A45,A65,A75,0
37,12649,47,2,4,1,1,A14,A33,A47,A62,A74,1
71,17452,55,3,7,2,0,A13,A34,A43,A61,A73,0
23,16201,73,1,1,3,0,A14,A32,A45,A64,A73,1
41,10245,22,1,7,2,0,A11,A31,A42,A62,A74,0
28,3189,63,2,9,2,1,A13,A31,A43,A65,A72,0
48,3488,66,2,8,3,1,A12,A30,A45,A64,A73,1
38,3651,28,1,4,1,2,A13,A31,A44,A63,A74,1
31,12219,18,1,3,2,1,A13,A31,A41,A61,A75,0
14,16158,27,2,7,3,2,A12,A31,A48,A64,A73,0
29,19899,58,2,1,2,2,A14,A31,A41,A62,A74,0
51,9513,69,1,8,2,0,A11,A34,A47,A64,A72,0
49,6845,61,2,1,3,2,A11,A30,A44,A65,A73,0
43,4074,43,2,7,1,0,A12,A33,A46,A64,A72,0
5,8338,50,1,6,3,1,A14,A30,A45,A61,A71,0
42,18492,44,3,8,2,1,A14,A32,A410,A61,A72,0
7,17443,73,2,6,1,2,A13,A33,A41,A63,A74,1
42,13829,67,3,5,1,0,A11,A30,A43,A64,A75,0
36,15323,29,2,9,1,2,A14,A30,A48,A64,A73,0
27,6065,19,3,4,1,2,A12,A30,A46,A65,A72,1
58,4935,18,2,7,2,1,A11,A30,A40,A61,A73,1
46,6150,18,3,6,3,2,A12,A30,A43,A62,A73,0
66,18765,74,3,6,3,0,A14,A30,A49,A63,A74,0
25,7936,50,2,5,1,1,A13,A34,A42,A64,A74,0
27,4208,39,3,2,1,1,A11,A34,A40,A63,A71,0
1,14951,29,1,4,3,2,A14,A33,A44,A64,A75,0
42,2209,56,1,1,1,2,A14,A31,A48,A64,A71,1
52,10453,53,1,9,3,2,A12,A30,A43,A65,A74,1
25,2192,38,3,9,3,0,A11,A31,A41,A64,A71,0
54,16023,37,2,8,1,2,A14,A34,A46,A63,A72,0
67,14822,53,3,4,3,0,A13,A32,A47,A63,A72,0
6,9937,43,2,5,3,2,A11,A30,A410,A65,A73,0
58,625,64,3,1,3,2,A12,A33,A41,A65,A71,0
70,13444,48,2,4,1,1,A13,A31,A410,A63,A71,0
53,1699,18,3,4,2,1,A14,A33,A410,A63,A74,0
66,6592,55,3,5,2,0,A14,A30,A49,A64,A71,1
58,16875,31,1,2,2,2,A14,A31,A410,A61,A73,1
2,3211,43,3,2,2,0,A14,A31,A48,A63,A74,0
22,9682,63,1,2,2,1,A12,A30,A49,A62,A73,1
37,6495,59,2,8,1,1,A13,A32,A47,A61,A72,0
20,8682,24,2,2,1,1,A11,A30,A43,A62,A74,0
24,6002,72,1,6,2,1,A14,A33,A43,A61,A75,0
65,13420,73,3,2,2,0,A13,A34,A44,A63,A73,1
65,19382,72,2,8,3,2,A13,A34,A40,A65,A75,1
1,3065,71,3,1,3,0,A13,A34,A46,A65,A75,0
3,11289,29,3,2,3,2,A13,A31,A43,A63,A73,0
46,5524,41,3,5,2,1,A12,A31,A40,A61,A74,1
55,1531,36,2,6,2,0,A13,A30,A43,A63,A75,0
64,1741,26,2,9,1,2,A12,A31,A43,A61,A74,0
45,2242,52,3,6,3,2,A12,A33,A40,A63,A75,1
26,6209,21,1,8,3,1,A14,A30,A48,A62,A73,1
65,15239,62,1,7,1,2,A11,A33,A47,A63,A71,0
24,12330,59,1,1,1,2,A11,A34,A48,A61,A74,1
35,14278,49,3,2,1,0,A13,A33,A46,A64,A75,0
24,8660,63,1,4,3,1,A13,A34,A44,A65,A71,0
28,12875,23,2,1,1,1,A11,A31,A46,A64,A71,1
16,4903,45,1,8,2,2,A11,A30,A41,A63,A71,0
59,5397,45,1,4,2,2,A12,A32,A49,A61,A73,1
54,663,57,3,7,2,1,A13,A33,A46,A65,A73,0
16,3810,68,2,7,1,1,A11,A30,A43,A63,A73,0
15,17879,46,2,8,3,1,A11,A32,A44,A64,A73,0
11,15491,59,1,9,3,2,A12,A30,A410,A65,A74,1
65,18761,71,3,9,1,2,A14,A32,A46,A63,A75,1
68,18232,22,3,7,1,1,A12,A30,A41,A65,A74,0
43,2751,22,1,9,3,1,A11,A34,A44,A62,A71,1
69,11592,54,2,5,2,2,A13,A32,A41,A65,A75,0
13,7090,58,2,4,2,2,A14,A30,A49,A62,A75,0
10,8158,72,2,3,3,2,A12,A32,A45,A65,A71,0
41,17316,45,3,6,1,0,A14,A34,A49,A65,A72,0
50,5747,58,1,9,2,1,A14,A32,A47,A65,A75,0
71,8215,64,3,4,2,0,A12,A32,A46,A62,A74,0
59,4317,26,2,2,2,0,A13,A30,A44,A63,A75,0
39,17954,46,3,3,1,2,A11,A33,A42,A64,A71,0
3,5100,31,2,3,1,1,A11,A34,A43,A65,A71,0
7,10482,55,1,2,2,2,A13,A30,A41,A64,A74,0
49,1494,71,2,9,1,2,A14,A31,A45,A64,A71,0
26,5231,69,1,4,3,2,A13,A32,A47,A65,A75,0
33,8170,57,3,3,1,2,A14,A31,A47,A62,A73,0
48,17841,51,3,6,3,1,A12,A30,A48,A61,A74,1
2,8787,54,3,8,2,1,A14,A33,A44,A61,A71,0
71,19038,66,2,8,2,2,A11,A34,A49,A61,A72,0
32,17515,59,1,6,3,0,A11,A30,A410,A65,A72,0
4,12376,31,3,5,2,2,A14,A33,A45,A64,A73,0
20,17581,35,3,7,2,0,A11,A30,A41,A61,A75,0
36,16915,50,1,3,2,0,A13,A33,A49,A65,A73,0
32,16352,71,2,2,1,2,A14,A31,A43,A65,A75,0
28,13990,51,3,8,1,1,A13,A33,A42,A65,A72,0
1,6062,45,2,9,3,2,A11,A34,A48,A62,A71,0
60,9240,53,2,6,3,1,A13,A31,A45,A63,A73,0
56,2748,62,2,4,1,0,A14,A32,A45,A62,A71,1
35,6692,65,3,6,2,1,A13,A31,A43,A64,A72,0
30,10395,54,3,7,1,1,A13,A31,A45,A65,A75,0
54,6906,40,1,8,2,1,A11,A32,A410,A62,A71,0
36,1656,59,1,3,3,2,A11,A31,A40,A61,A72,0
55,14818,34,2,6,3,0,A14,A31,A48,A63,A74,1
58,9035,28,3,6,3,0,A14,A32,A42,A65,A73,0
65,5795,49,2,7,1,1,A11,A32,A44,A62,A75,0
69,12764,54,1,4,1,0,A12,A34,A46,A61,A75,0
51,6654,32,2,6,2,1,A11,A31,A41,A61,A74,0
22,19132,21,2,2,3,1,A12,A31,A43,A62,A73,0
53,9636,56,3,8,2,1,A13,A31,A45,A62,A71,1
36,13713,47,2,3,2,1,A14,A34,A40,A64,A72,0
68,12572,27,2,9,1,2,A13,A31,A45,A65,A72,0
36,10742,40,3,8,1,1,A13,A32,A44,A61,A71,0
52,3785,41,3,6,2,0,A11,A32,A41,A64,A71,0
53,10022,53,1,2,2,2,A14,A32,A45,A61,A73,0
50,2503,69,3,8,2,0,A12,A32,A44,A62,A74,0
41,10479,22,2,6,1,2,A11,A33,A40,A61,A72,0
18,10938,54,1,1,2,1,A11,A32,A410,A61,A74,1
22,14727,60,1,6,1,2,A13,A34,A45,A65,A73,1
66,4172,36,1,5,3,0,A12,A33,A46,A62,A71,0
21,7958,54,1,6,3,2,A11,A31,A48,A61,A72,0
44,19039,70,2,1,2,2,A14,A32,A410,A63,A74,0
47,3979,25,2,4,1,1,A12,A31,A41,A64,A75,0
39,15387,24,2,7,3,1,A11,A32,A45,A61,A72,0
29,551,57,2,5,1,2,A13,A32,A45,A61,A75,0
54,2659,30,1,6,1,1,A11,A33,A40,A64,A75,0
17,4890,54,2,2,3,1,A12,A32,A47,A61,A75,0
60,16580,44,1,8,2,2,A13,A32,A44,A62,A75,0
31,2612,35,3,4,2,0,A11,A30,A41,A61,A72,1
49,13252,41,2,6,3,1,A12,A34,A44,A62,A75,1
2,15093,58,3,3,1,2,A12,A34,A43,A62,A72,0
48,15839,19,3,9,2,2,A13,A31,A46,A62,A71,0
14,1854,33,2,8,1,2,A13,A31,A49,A64,A74,0
59,6120,31,1,6,3,0,A14,A33,A47,A62,A74,1
58,4254,34,3,9,2,0,A14,A31,A40,A61,A74,0
58,17093,23,2,9,2,0,A11,A30,A40,A65,A71,0
51,16667,52,3,2,2,1,A14,A31,A47,A62,A74,0
2,737,34,3,9,3,2,A14,A32,A410,A61,A71,0
41,9027,62,2,8,3,2,A13,A31,A43,A61,A73,0
16,8575,55,3,2,3,0,A11,A31,A47,A63,A72,1
4,18460,57,1,9,1,1,A12,A32,A46,A61,A73,0
12,9191,74,1,5,1,1,A13,A30,A48,A63,A71,0
29,10256,23,3,9,1,2,A12,A34,A46,A61,A75,0
